 1.009,  0.001,  0.088,  0.081
 1.009, -0.000,  0.080,  0.080
 1.011,  0.001,  0.067,  0.078
 1.009,  0.004,  0.086,  0.076
 1.008,  0.006,  0.104,  0.076
 1.008,  0.011,  0.099,  0.076
 1.008,  0.017,  0.100,  0.077
 1.008,  0.020,  0.102,  0.076
 1.008,  0.026,  0.099,  0.074
 1.009,  0.030,  0.087,  0.073
 1.008,  0.032,  0.096,  0.074
 1.008,  0.038,  0.102,  0.076
 1.007,  0.041,  0.110,  0.077
 1.005,  0.042,  0.128,  0.077
 1.006,  0.045,  0.121,  0.075
 1.005,  0.046,  0.125,  0.074
 1.004,  0.047,  0.131,  0.074
 1.003,  0.049,  0.136,  0.075
 1.003,  0.050,  0.139,  0.076
 1.002,  0.053,  0.142,  0.076
 1.002,  0.055,  0.142,  0.074
 1.003,  0.057,  0.141,  0.068
 1.003,  0.058,  0.141,  0.066
 1.003,  0.058,  0.143,  0.063
 1.002,  0.059,  0.147,  0.062
 1.001,  0.058,  0.153,  0.063
 1.000,  0.056,  0.161,  0.066
 0.999,  0.052,  0.169,  0.070
 0.998,  0.048,  0.175,  0.073
 0.997,  0.046,  0.181,  0.075
 0.995,  0.044,  0.188,  0.077
 0.993,  0.039,  0.199,  0.080
 0.991,  0.036,  0.211,  0.082
 0.993,  0.036,  0.201,  0.085
 0.994,  0.034,  0.194,  0.089
 0.994,  0.032,  0.190,  0.093
 0.994,  0.030,  0.188,  0.100
 0.994,  0.028,  0.187,  0.105
 0.993,  0.027,  0.189,  0.107
 0.993,  0.023,  0.190,  0.112
 0.991,  0.023,  0.195,  0.116
 0.990,  0.020,  0.200,  0.117
 0.988,  0.017,  0.209,  0.119
 0.992,  0.017,  0.193,  0.119
 0.995,  0.017,  0.178,  0.118
 0.997,  0.016,  0.163,  0.118
 0.999,  0.017,  0.150,  0.120
 1.001,  0.018,  0.137,  0.121
 1.002,  0.018,  0.126,  0.123
 1.003,  0.018,  0.117,  0.124
 1.004,  0.017,  0.111,  0.124
 1.005,  0.016,  0.106,  0.124
 1.005,  0.017,  0.105,  0.123
 1.005,  0.018,  0.107,  0.122
 1.004,  0.019,  0.111,  0.123
 1.003,  0.019,  0.116,  0.126
 1.002,  0.017,  0.125,  0.131
 1.000,  0.013,  0.134,  0.137
 0.997,  0.007,  0.148,  0.144
 0.999,  0.005,  0.131,  0.150
 1.000,  0.005,  0.120,  0.154
 1.001,  0.006,  0.108,  0.157
 1.001,  0.008,  0.099,  0.160
 1.000,  0.012,  0.095,  0.170
 0.998,  0.016,  0.094,  0.181
 0.997,  0.022,  0.089,  0.191
 0.993,  0.022,  0.107,  0.199
 0.990,  0.021,  0.120,  0.208
 0.988,  0.021,  0.127,  0.216
 0.985,  0.024,  0.133,  0.223
 0.984,  0.027,  0.135,  0.226
 0.982,  0.028,  0.145,  0.230
 0.980,  0.026,  0.154,  0.231
 0.978,  0.023,  0.166,  0.232
 0.976,  0.022,  0.178,  0.233
 0.979,  0.023,  0.165,  0.232
 0.980,  0.028,  0.153,  0.233
 0.983,  0.031,  0.140,  0.232
 0.981,  0.028,  0.155,  0.232
 0.979,  0.025,  0.165,  0.231
 0.978,  0.022,  0.173,  0.230
 0.979,  0.019,  0.173,  0.228
 0.981,  0.015,  0.165,  0.225
 0.980,  0.009,  0.177,  0.222
 0.980,  0.007,  0.183,  0.218
 0.981,  0.005,  0.180,  0.213
 0.984,  0.005,  0.173,  0.209
 0.987,  0.007,  0.160,  0.203
 0.985,  0.003,  0.176,  0.199
 0.984, -0.001,  0.185,  0.196
 0.984, -0.004,  0.186,  0.193
 0.986, -0.008,  0.181,  0.192
 0.986, -0.012,  0.179,  0.190
 0.985, -0.017,  0.187,  0.188
 0.988, -0.019,  0.173,  0.185
 0.989, -0.019,  0.170,  0.184
 0.990, -0.021,  0.168,  0.181
 0.991, -0.023,  0.165,  0.177
 0.993, -0.025,  0.159,  0.175
 0.994, -0.025,  0.156,  0.172
 0.995, -0.024,  0.152,  0.170
 0.995, -0.026,  0.148,  0.169
 0.996, -0.027,  0.144,  0.168
 0.996, -0.031,  0.144,  0.169
 0.995, -0.034,  0.146,  0.170
 0.995, -0.037,  0.150,  0.169
 0.994, -0.041,  0.155,  0.168
 0.993, -0.043,  0.161,  0.167
 0.992, -0.045,  0.167,  0.165
 0.991, -0.046,  0.174,  0.165
 0.990, -0.048,  0.179,  0.163
 0.989, -0.051,  0.186,  0.163
 0.987, -0.056,  0.196,  0.163
 0.985, -0.063,  0.207,  0.163
 0.988, -0.064,  0.190,  0.164
 0.991, -0.065,  0.173,  0.164
 0.993, -0.065,  0.160,  0.163
 0.994, -0.065,  0.156,  0.162
 0.995, -0.065,  0.154,  0.161
 0.995, -0.066,  0.153,  0.158
 0.995, -0.068,  0.153,  0.157
 0.995, -0.069,  0.158,  0.155
 0.992, -0.072,  0.173,  0.154
 0.994, -0.071,  0.160,  0.156
 0.996, -0.070,  0.152,  0.157
 0.996, -0.069,  0.147,  0.159
 0.996, -0.068,  0.145,  0.160
 0.996, -0.068,  0.145,  0.163
 0.995, -0.068,  0.148,  0.167
 0.993, -0.068,  0.156,  0.170
 0.991, -0.069,  0.165,  0.172
 0.989, -0.071,  0.178,  0.173
 0.985, -0.075,  0.192,  0.177
 0.981, -0.079,  0.206,  0.181
 0.983, -0.078,  0.192,  0.187
 0.985, -0.077,  0.177,  0.196
 0.985, -0.077,  0.172,  0.201
 0.985, -0.077,  0.161,  0.206
 0.983, -0.077,  0.175,  0.209
 0.982, -0.076,  0.178,  0.208
 0.983, -0.073,  0.175,  0.209
 0.985, -0.069,  0.165,  0.208
 0.988, -0.064,  0.153,  0.207
 0.986, -0.063,  0.167,  0.205
 0.985, -0.062,  0.175,  0.203
 0.985, -0.061,  0.178,  0.202
 0.985, -0.060,  0.180,  0.200
 0.985, -0.060,  0.181,  0.199
 0.986, -0.059,  0.181,  0.197
 0.986, -0.059,  0.179,  0.197
 0.986, -0.059,  0.177,  0.196
 0.987, -0.061,  0.174,  0.194
 0.988, -0.061,  0.171,  0.192
 0.989, -0.063,  0.171,  0.188
 0.989, -0.065,  0.176,  0.184
 0.987, -0.065,  0.190,  0.179
 0.985, -0.064,  0.205,  0.176
 0.983, -0.063,  0.215,  0.175
 0.982, -0.060,  0.221,  0.176
 0.981, -0.057,  0.225,  0.177
 0.981, -0.055,  0.225,  0.175
 0.982, -0.056,  0.222,  0.173
 0.985, -0.055,  0.211,  0.174
 0.986, -0.055,  0.204,  0.174
 0.989, -0.055,  0.191,  0.175
 0.991, -0.055,  0.177,  0.174
 0.993, -0.055,  0.165,  0.176
 0.995, -0.054,  0.155,  0.176
 0.996, -0.055,  0.148,  0.176
 0.997, -0.055,  0.145,  0.175
 0.997, -0.053,  0.147,  0.174
 0.997, -0.053,  0.147,  0.173
 0.997, -0.053,  0.144,  0.173
 0.998, -0.053,  0.136,  0.174
 1.000, -0.052,  0.121,  0.177
 0.998, -0.057,  0.135,  0.178
 0.996, -0.062,  0.145,  0.180
 0.994, -0.066,  0.150,  0.182
 0.993, -0.071,  0.154,  0.183
 0.992, -0.076,  0.159,  0.185
 0.990, -0.081,  0.167,  0.187
 0.986, -0.086,  0.181,  0.189
 0.988, -0.083,  0.171,  0.194
 0.988, -0.080,  0.167,  0.197
 0.988, -0.079,  0.169,  0.197
 0.987, -0.079,  0.169,  0.199
 0.987, -0.081,  0.167,  0.200
 0.988, -0.081,  0.162,  0.201
 0.990, -0.081,  0.153,  0.201
 0.992, -0.081,  0.137,  0.202
 0.993, -0.081,  0.127,  0.201
 0.995, -0.081,  0.111,  0.202
 0.997, -0.081,  0.094,  0.203
 0.998, -0.081,  0.082,  0.204
 0.998, -0.080,  0.075,  0.206
 0.998, -0.079,  0.072,  0.208
 0.998, -0.079,  0.072,  0.209
 0.998, -0.079,  0.074,  0.209
 0.997, -0.076,  0.077,  0.210
 0.997, -0.074,  0.077,  0.210
 0.998, -0.071,  0.078,  0.210
 0.998, -0.068,  0.075,  0.211
 0.998, -0.065,  0.071,  0.212
 0.999, -0.063,  0.065,  0.211
 0.999, -0.063,  0.066,  0.211
 0.999, -0.063,  0.067,  0.210
 0.999, -0.062,  0.064,  0.209
 1.000, -0.061,  0.063,  0.209
 1.000, -0.061,  0.063,  0.209
 1.000, -0.060,  0.061,  0.208
 1.000, -0.059,  0.060,  0.209
 1.000, -0.058,  0.060,  0.209
 1.000, -0.058,  0.059,  0.208
 1.000, -0.058,  0.059,  0.208
 1.000, -0.057,  0.058,  0.208
 1.000, -0.056,  0.058,  0.208
 1.000, -0.054,  0.058,  0.208
 1.001, -0.050,  0.058,  0.209
 1.001, -0.048,  0.058,  0.207
 1.001, -0.047,  0.058,  0.206
 1.001, -0.045,  0.058,  0.206
 1.001, -0.043,  0.062,  0.205
 1.001, -0.039,  0.069,  0.205
 1.001, -0.033,  0.084,  0.204
 1.000, -0.030,  0.086,  0.204
 1.001, -0.031,  0.081,  0.206
 1.002, -0.030,  0.077,  0.202
 1.001, -0.029,  0.076,  0.204
 1.001, -0.032,  0.076,  0.206
 1.001, -0.033,  0.075,  0.204
 1.001, -0.032,  0.075,  0.205
 1.001, -0.033,  0.075,  0.206
 1.001, -0.032,  0.075,  0.208
 1.001, -0.032,  0.074,  0.208
 1.001, -0.035,  0.073,  0.208
 1.000, -0.035,  0.073,  0.210
 1.000, -0.035,  0.073,  0.209
 1.000, -0.036,  0.073,  0.209
 1.001, -0.034,  0.073,  0.207
 1.001, -0.034,  0.072,  0.207
 1.001, -0.035,  0.071,  0.207
 1.001, -0.037,  0.070,  0.206
 1.002, -0.037,  0.070,  0.204
 1.002, -0.035,  0.070,  0.203
 1.002, -0.034,  0.070,  0.201
 1.002, -0.034,  0.070,  0.201
 1.002, -0.036,  0.069,  0.200
 1.003, -0.036,  0.070,  0.199
 1.003, -0.036,  0.070,  0.198
 1.003, -0.036,  0.069,  0.197
 1.003, -0.035,  0.069,  0.196
 1.004, -0.035,  0.069,  0.195
 1.004, -0.034,  0.069,  0.195
 1.004, -0.034,  0.069,  0.195
 1.004, -0.034,  0.068,  0.195
 1.004, -0.034,  0.068,  0.195
 1.004, -0.034,  0.068,  0.196
 1.004, -0.032,  0.067,  0.196
 1.004, -0.033,  0.069,  0.194
 1.004, -0.033,  0.068,  0.194
 1.004, -0.033,  0.068,  0.195
 1.004, -0.033,  0.067,  0.195
 1.004, -0.032,  0.067,  0.195
 1.004, -0.032,  0.067,  0.195
 1.004, -0.032,  0.066,  0.195
 1.004, -0.031,  0.066,  0.197
 1.004, -0.030,  0.065,  0.195
 1.004, -0.028,  0.065,  0.193
 1.004, -0.030,  0.062,  0.194
 1.004, -0.032,  0.061,  0.195
 1.004, -0.034,  0.061,  0.194
 1.004, -0.033,  0.061,  0.194
 1.004, -0.033,  0.061,  0.196
 1.004, -0.033,  0.060,  0.195
 1.004, -0.033,  0.061,  0.194
 1.005, -0.034,  0.061,  0.193
 1.005, -0.036,  0.059,  0.193
 1.005, -0.036,  0.059,  0.193
