 1.000,  0.000,  0.000,  0.000
 1.000,  0.002, -0.002,  0.000
 1.000,  0.002, -0.002, -0.000
 1.000,  0.002, -0.002,  0.002
 1.000,  0.004, -0.002,  0.000
 1.000,  0.005, -0.002,  0.000
 1.000,  0.005, -0.002,  0.000
 1.000,  0.005, -0.002,  0.002
 1.000,  0.005, -0.002,  0.002
 1.000,  0.006, -0.002,  0.003
 1.000,  0.004, -0.002,  0.002
 1.000,  0.004, -0.002,  0.002
 1.000,  0.004, -0.002,  0.002
 1.000,  0.004, -0.002,  0.002
 1.000,  0.004, -0.002,  0.004
 1.000,  0.003, -0.002,  0.004
 1.000, -0.002, -0.002,  0.010
 1.000, -0.002, -0.002,  0.010
 1.000, -0.002, -0.002,  0.010
 1.000, -0.002, -0.002,  0.009
 1.000, -0.004, -0.002,  0.008
 1.000, -0.004, -0.002,  0.010
 1.000, -0.004, -0.002,  0.009
 1.000, -0.004, -0.001,  0.009
 1.000, -0.004, -0.001,  0.009
 1.000, -0.003, -0.001,  0.008
 1.000, -0.003, -0.001,  0.008
 1.000, -0.003, -0.001,  0.008
 1.000, -0.003, -0.002,  0.008
 1.000, -0.001, -0.002,  0.008
 1.000,  0.001, -0.002,  0.008
 1.000,  0.003, -0.002,  0.008
 1.000,  0.003, -0.001,  0.006
 1.000,  0.003, -0.001,  0.005
 1.000,  0.003, -0.001,  0.005
 1.000,  0.000, -0.001,  0.005
 1.000,  0.002, -0.001,  0.004
 1.000,  0.002, -0.001,  0.002
 1.000,  0.002, -0.001,  0.001
 1.000,  0.004, -0.001, -0.001
 1.000,  0.005, -0.001, -0.002
 1.000,  0.007, -0.001, -0.002
 1.000,  0.005, -0.001, -0.004
 1.000,  0.005, -0.001, -0.002
 1.000,  0.005, -0.001, -0.002
 1.000,  0.007, -0.001, -0.002
 1.000,  0.006, -0.001, -0.000
 1.000,  0.006, -0.001,  0.002
 1.000,  0.008, -0.001,  0.000
 1.000,  0.008, -0.001,  0.000
 1.000,  0.009, -0.001, -0.000
 1.000,  0.011, -0.001,  0.000
 1.000,  0.011, -0.001,  0.000
 1.000,  0.010, -0.001,  0.002
 1.000,  0.010, -0.001,  0.000
 1.000,  0.010, -0.000,  0.000
 1.000,  0.010, -0.000,  0.000
 1.000,  0.010, -0.000,  0.002
 1.000,  0.010,  0.000,  0.002
 1.000,  0.010,  0.000,  0.004
 1.000,  0.010,  0.000,  0.002
 1.000,  0.012,  0.000,  0.004
 1.000,  0.011, -0.000,  0.006
 1.000,  0.012, -0.000,  0.008
 1.000,  0.011, -0.000,  0.006
 1.000,  0.010, -0.000,  0.008
 1.000,  0.010,  0.000,  0.009
 1.000,  0.010, -0.000,  0.008
 1.000,  0.008, -0.000,  0.006
 1.000,  0.008, -0.000,  0.008
 1.000,  0.008, -0.000,  0.010
 1.000,  0.010,  0.000,  0.008
 1.000,  0.011,  0.000,  0.010
 1.000,  0.011,  0.000,  0.008
 1.000,  0.011,  0.001,  0.010
 1.000,  0.011,  0.001,  0.009
 1.000,  0.013,  0.001,  0.007
 1.000,  0.013,  0.001,  0.007
 1.000,  0.013,  0.001,  0.007
 1.000,  0.013,  0.001,  0.005
 1.000,  0.013,  0.001,  0.007
 1.000,  0.014,  0.001,  0.007
 1.000,  0.014,  0.001,  0.007
 1.000,  0.013,  0.001,  0.005
 1.000,  0.013,  0.001,  0.007
 1.000,  0.011,  0.001,  0.007
 1.000,  0.011,  0.001,  0.007
 1.000,  0.011,  0.001,  0.007
 1.000,  0.011,  0.001,  0.009
 1.000,  0.011,  0.000,  0.009
