 1.000, -0.000, -0.000,  0.000
 1.000,  0.001, -0.004,  0.000
 1.000,  0.001, -0.003,  0.000
 1.000, -0.002, -0.003, -0.000
 1.000, -0.002, -0.003, -0.000
 1.000, -0.002, -0.003,  0.002
 1.000, -0.004, -0.003,  0.002
 1.000, -0.003, -0.003,  0.002
 1.000, -0.006, -0.003,  0.003
 1.000, -0.008, -0.004,  0.003
 1.000, -0.008, -0.003,  0.003
 1.000, -0.008, -0.004,  0.003
 1.000, -0.006, -0.003,  0.003
 1.000, -0.006, -0.003,  0.002
 1.000, -0.006, -0.005,  0.002
 1.000, -0.006, -0.005,  0.002
 1.000, -0.004, -0.005,  0.002
 1.000, -0.005, -0.004, -0.000
 1.000, -0.007, -0.004, -0.001
 1.000, -0.009, -0.004, -0.001
 1.000, -0.009, -0.004,  0.001
 1.000, -0.007, -0.004,  0.000
 1.000, -0.009, -0.003,  0.002
 1.000, -0.009, -0.004,  0.002
 1.000, -0.009, -0.004,  0.002
 1.000, -0.011, -0.004,  0.001
 1.000, -0.011, -0.004,  0.000
 1.000, -0.011, -0.004,  0.000
 1.000, -0.009, -0.004,  0.002
 1.000, -0.007, -0.004,  0.004
 1.000, -0.006, -0.004,  0.002
 1.000, -0.006, -0.004,  0.002
 1.000, -0.006, -0.004,  0.002
 1.000, -0.004, -0.006,  0.002
 1.000, -0.004, -0.006, -0.000
 1.000, -0.006, -0.006, -0.002
 1.000, -0.006, -0.006, -0.002
 1.000, -0.006, -0.006, -0.000
 1.000, -0.008, -0.006,  0.002
 1.000, -0.008, -0.006,  0.004
 1.000, -0.008, -0.006,  0.002
 1.000, -0.010, -0.006,  0.002
 1.000, -0.010, -0.006,  0.003
 1.000, -0.010, -0.006,  0.003
 1.000, -0.010, -0.006,  0.003
 1.000, -0.010, -0.006,  0.003
 1.000, -0.010, -0.006,  0.001
 1.000, -0.010, -0.006,  0.001
 1.000, -0.008, -0.006,  0.001
 1.000, -0.010, -0.006,  0.000
 1.000, -0.011, -0.006,  0.002
 1.000, -0.010, -0.006,  0.002
 1.000, -0.010, -0.006,  0.002
 1.000, -0.010, -0.006,  0.004
 1.000, -0.010, -0.006,  0.004
 1.000, -0.012, -0.006,  0.002
 1.000, -0.012, -0.006,  0.004
 1.000, -0.012, -0.006,  0.003
 1.000, -0.010, -0.006,  0.001
 1.000, -0.010, -0.006,  0.003
 1.000, -0.010, -0.008,  0.005
 1.000, -0.010, -0.008,  0.003
 1.000, -0.008, -0.008,  0.003
 1.000, -0.008, -0.006,  0.003
 1.000, -0.006, -0.005,  0.001
 1.000, -0.006, -0.006,  0.001
 1.000, -0.006, -0.006, -0.001
 1.000, -0.005, -0.006,  0.001
 1.000, -0.005, -0.007,  0.001
 1.000, -0.005, -0.007, -0.001
 1.000, -0.005, -0.005, -0.001
 1.000, -0.005, -0.006,  0.000
 1.000, -0.003, -0.005,  0.000
 1.000, -0.003, -0.005,  0.000
 1.000, -0.003, -0.005,  0.001
 1.000, -0.003, -0.005,  0.004
 1.000, -0.003, -0.006,  0.002
 1.000, -0.003, -0.006,  0.002
 1.000, -0.003, -0.006,  0.003
 1.000, -0.003, -0.006,  0.002
 1.000, -0.003, -0.006, -0.000
 1.000, -0.003, -0.006, -0.001
 1.000, -0.003, -0.007, -0.001
 1.000, -0.003, -0.007,  0.001
 1.000, -0.003, -0.006,  0.001
 1.000, -0.003, -0.006,  0.000
 1.000, -0.003, -0.006,  0.002
 1.000, -0.002, -0.006,  0.002
 1.000, -0.002, -0.006,  0.002
 1.000, -0.002, -0.008,  0.002
 1.000, -0.000, -0.007,  0.002
 1.000, -0.001, -0.007,  0.002
 1.000,  0.001, -0.007, -0.000
 1.000,  0.003, -0.008, -0.000
 1.000,  0.003, -0.008, -0.000
 1.000,  0.003, -0.008,  0.002
 1.000,  0.005, -0.007,  0.001
 1.000,  0.005, -0.008,  0.003
 1.000,  0.005, -0.008,  0.004
 1.000,  0.005, -0.007,  0.005
 1.000,  0.005, -0.007,  0.004
 1.000,  0.005, -0.007,  0.002
 1.000,  0.005, -0.007,  0.001
 1.000,  0.005, -0.008,  0.002
 1.000,  0.005, -0.008,  0.004
 1.000,  0.007, -0.008,  0.003
 1.000,  0.008, -0.008,  0.003
 1.000,  0.009, -0.008,  0.005
 1.000,  0.009, -0.008,  0.005
 1.000,  0.010, -0.009,  0.006
 1.000,  0.010, -0.008,  0.006
 1.000,  0.012, -0.009,  0.005
 1.000,  0.011, -0.009,  0.005
 1.000,  0.011, -0.009,  0.004
 1.000,  0.011, -0.009,  0.003
 1.000,  0.011, -0.009,  0.004
 1.000,  0.011, -0.009,  0.004
 1.000,  0.011, -0.009,  0.004
 1.000,  0.011, -0.009,  0.002
 1.000,  0.011, -0.009,  0.004
 1.000,  0.013, -0.009,  0.002
 1.000,  0.013, -0.009,  0.002
 1.000,  0.013, -0.009,  0.003
 1.000,  0.015, -0.009,  0.002
 1.000,  0.015, -0.009,  0.002
 1.000,  0.015, -0.010,  0.001
 1.000,  0.014, -0.010,  0.003
 1.000,  0.014, -0.010,  0.005
 1.000,  0.012, -0.011,  0.004
 1.000,  0.012, -0.011,  0.006
 1.000,  0.012, -0.011,  0.007
 1.000,  0.014, -0.010,  0.009
